AÑO,CVE_GEO,ENTIDAD,HOMBRES,MUJERES,POBLACION,PIRAMIDE,CUM_DIFF,DELITOS,TOTAL_DELITOS,PERCEPCION,TASA_DELICTIVA,KPI_IIC,KPI_IIC_Color
2016,27,Tabasco,1203017,1241750,2444767,"{'HOMBRES': [120772, 122156, 115634, 112852, 111744, 103599, 89166, 77970, 74989, 67119, 57723, 45692, 33678, 24853, 18296, 12656, 7932, 6186], 'MUJERES': [115720, 117106, 114182, 112761, 112339, 107866, 101390, 92822, 84363, 70476, 58032, 46042, 34930, 26046, 19157, 13175, 8199, 7144], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.091282,"{'Homicidios': 235, 'Lesiones': 4301, 'Feminicidio': 19, 'Secuestros': 77, 'Violación': 221, 'Robo a casa': 2040, 'Robo a vehículo': 3038, 'Robo a negocio': 4603, 'Extorsión': 121, 'Violencia familiar': 4642, 'Narcomenudeo': 56}",19353,87.9,791.6,67.4,3
2016,28,Tamaulipas,1738224,1772456,3510680,"{'HOMBRES': [153632, 168002, 164783, 161417, 155853, 142625, 126272, 116060, 116830, 106655, 90766, 71035, 51980, 38978, 30107, 21005, 12771, 9453], 'MUJERES': [148334, 161797, 158225, 154137, 150121, 141997, 134972, 129935, 126737, 111237, 93271, 74309, 56574, 43594, 33824, 24403, 16063, 12926], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.079639,"{'Homicidios': 493, 'Lesiones': 2453, 'Feminicidio': 0, 'Secuestros': 131, 'Violación': 430, 'Robo a casa': 2391, 'Robo a vehículo': 3644, 'Robo a negocio': 1528, 'Extorsión': 95, 'Violencia familiar': 5486, 'Narcomenudeo': 371}",17022,86.2,484.9,42.1,2
2016,29,Tlaxcala,638507,674447,1312954,"{'HOMBRES': [63593, 64875, 64874, 64377, 61731, 54225, 45228, 39485, 38127, 34024, 29113, 23056, 16991, 12773, 9804, 7043, 4764, 4424], 'MUJERES': [61141, 62445, 63286, 62703, 61095, 57029, 52760, 48724, 45363, 38831, 32491, 25493, 18782, 14133, 10977, 8124, 5629, 5441], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.087489,"{'Homicidios': 62, 'Lesiones': 165, 'Feminicidio': 1, 'Secuestros': 4, 'Violación': 41, 'Robo a casa': 730, 'Robo a vehículo': 1235, 'Robo a negocio': 449, 'Extorsión': 0, 'Violencia familiar': 6, 'Narcomenudeo': 37}",2730,55.1,207.9,26.0,1
2016,30,Veracruz,3998016,4244403,8242419,"{'HOMBRES': [352468, 380117, 383473, 380881, 361274, 318440, 269386, 239763, 243312, 232775, 209658, 173414, 136199, 108389, 84389, 58453, 36268, 29357], 'MUJERES': [338665, 363413, 370569, 372159, 363471, 338341, 313673, 295429, 288779, 262935, 230914, 189960, 149594, 119781, 95060, 68413, 44563, 38684], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.075596,"{'Homicidios': 1096, 'Lesiones': 2804, 'Feminicidio': 50, 'Secuestros': 111, 'Violación': 109, 'Robo a casa': 1548, 'Robo a vehículo': 6399, 'Robo a negocio': 1815, 'Extorsión': 166, 'Violencia familiar': 4036, 'Narcomenudeo': 40}",18174,85.1,220.5,22.1,1
2016,31,Yucatán,1073299,1101184,2174483,"{'HOMBRES': [93012, 96313, 98461, 102053, 104922, 97106, 81643, 70548, 67408, 58901, 50108, 41650, 33439, 26680, 20410, 14118, 9092, 7435], 'MUJERES': [90221, 93746, 95986, 99618, 101875, 95403, 86243, 79484, 74818, 64145, 54373, 44921, 35986, 28871, 22186, 15335, 9815, 8158], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.077094,"{'Homicidios': 38, 'Lesiones': 2542, 'Feminicidio': 1, 'Secuestros': 0, 'Violación': 191, 'Robo a casa': 1475, 'Robo a vehículo': 336, 'Robo a negocio': 169, 'Extorsión': 51, 'Violencia familiar': 1901, 'Narcomenudeo': 236}",6940,31.5,319.2,20.3,1
2016,32,Zacatecas,795150,822418,1617568,"{'HOMBRES': [82983, 83628, 79891, 76669, 71871, 62717, 52580, 46555, 46439, 42600, 36497, 29201, 22834, 18815, 15579, 11564, 7793, 6934], 'MUJERES': [80031, 80475, 77709, 75514, 72662, 66316, 59484, 54505, 52167, 45934, 38815, 31042, 24127, 19618, 16217, 12248, 8316, 7238], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.092016,"{'Homicidios': 385, 'Lesiones': 1243, 'Feminicidio': 10, 'Secuestros': 33, 'Violación': 124, 'Robo a casa': 430, 'Robo a vehículo': 1902, 'Robo a negocio': 135, 'Extorsión': 66, 'Violencia familiar': 929, 'Narcomenudeo': 95}",5352,82.5,330.9,31.7,2
2017,0,República Mexicana,60801534,63371077,124172611,"{'HOMBRES': [5602528, 5824995, 5762114, 5786333, 5651131, 5215858, 4479549, 3860366, 3773771, 3468133, 3004787, 2447336, 1877628, 1412837, 1075838, 736116, 454029, 368185], 'MUJERES': [5399620, 5619592, 5624105, 5669401, 5586941, 5302631, 4870852, 4484582, 4291258, 3805650, 3254063, 2661461, 2068638, 1580133, 1229712, 873094, 561661, 487683], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.081711,"{'Homicidios': 21250, 'Lesiones': 131218, 'Feminicidio': 617, 'Secuestros': 958, 'Violación': 9007, 'Robo a casa': 77923, 'Robo a vehículo': 177531, 'Robo a negocio': 92099, 'Extorsión': 5143, 'Violencia familiar': 143086, 'Narcomenudeo': 37649}",696481,72.4,560.9,51.3,2
2017,1,Aguascalientes,677052,701479,1378531,"{'HOMBRES': [67859, 69456, 68202, 69224, 66931, 59645, 49305, 41381, 39633, 35665, 30478, 24551, 18387, 13420, 9858, 6369, 3675, 3013], 'MUJERES': [65145, 66835, 66811, 67243, 64763, 59262, 52837, 48239, 46174, 40463, 33782, 26800, 20059, 14832, 11248, 7715, 4844, 4427], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.091085,"{'Homicidios': 76, 'Lesiones': 2977, 'Feminicidio': 0, 'Secuestros': 6, 'Violación': 145, 'Robo a casa': 2880, 'Robo a vehículo': 3113, 'Robo a negocio': 1685, 'Extorsión': 109, 'Violencia familiar': 975, 'Narcomenudeo': 723}",12689,42.5,920.5,87.1,3
2017,2,Baja California,1779668,1755995,3535663,"{'HOMBRES': [145918, 159707, 160846, 167086, 171733, 164877, 143217, 124444, 123675, 113214, 93890, 71051, 49945, 34508, 24526, 15726, 8954, 6351], 'MUJERES': [141181, 154513, 154841, 159495, 162968, 157288, 143021, 131130, 125498, 109003, 89592, 70536, 52902, 38397, 27925, 18452, 10893, 8360], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.07704,"{'Homicidios': 1808, 'Lesiones': 7869, 'Feminicidio': 10, 'Secuestros': 8, 'Violación': 571, 'Robo a casa': 7689, 'Robo a vehículo': 16619, 'Robo a negocio': 6647, 'Extorsión': 160, 'Violencia familiar': 7311, 'Narcomenudeo': 4986}",53678,56.8,1518.2,152.7,4
2017,3,Baja California Sur,384870,370077,754947,"{'HOMBRES': [32473, 34681, 33786, 34773, 36361, 36495, 33396, 28958, 27065, 23408, 19102, 14663, 10595, 7544, 5391, 3281, 1708, 1190], 'MUJERES': [31385, 33798, 32909, 32545, 32961, 33054, 31529, 28996, 26728, 22442, 18288, 14264, 10420, 7521, 5594, 3701, 2147, 1795], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.080632,"{'Homicidios': 503, 'Lesiones': 1408, 'Feminicidio': 0, 'Secuestros': 2, 'Violación': 131, 'Robo a casa': 2474, 'Robo a vehículo': 1234, 'Robo a negocio': 278, 'Extorsión': 174, 'Violencia familiar': 1670, 'Narcomenudeo': 458}",8332,44.2,1103.7,106.2,4
2017,4,Campeche,457670,468051,925721,"{'HOMBRES': [42915, 43729, 41905, 42265, 42736, 40783, 35443, 30219, 28739, 25698, 22031, 17890, 13682, 10260, 7730, 5275, 3344, 3026], 'MUJERES': [41542, 42543, 41209, 41804, 42572, 41665, 38472, 34346, 31461, 27122, 22863, 18436, 14053, 10359, 7652, 5283, 3489, 3180], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.08453,"{'Homicidios': 52, 'Lesiones': 94, 'Feminicidio': 1, 'Secuestros': 6, 'Violación': 45, 'Robo a casa': 90, 'Robo a vehículo': 401, 'Robo a negocio': 88, 'Extorsión': 16, 'Violencia familiar': 56, 'Narcomenudeo': 122}",971,54.4,104.9,11.9,1
2017,5,Coahuila,1532206,1539429,3071635,"{'HOMBRES': [144177, 148425, 143830, 145124, 140979, 128288, 111384, 99011, 98793, 91008, 78043, 62676, 47200, 34428, 25220, 16663, 9934, 7023], 'MUJERES': [138273, 141761, 138984, 139322, 134117, 123485, 113804, 108973, 107737, 95513, 80330, 64645, 48957, 36315, 27579, 18948, 11647, 9039], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.086725,"{'Homicidios': 186, 'Lesiones': 4047, 'Feminicidio': 5, 'Secuestros': 12, 'Violación': 161, 'Robo a casa': 1841, 'Robo a vehículo': 873, 'Robo a negocio': 1067, 'Extorsión': 14, 'Violencia familiar': 7688, 'Narcomenudeo': 2741}",18635,55.9,606.7,38.1,2
2017,6,Colima,362317,368052,730369,"{'HOMBRES': [30492, 33629, 32801, 33038, 33549, 32348, 28264, 24091, 23142, 21105, 18493, 15334, 11790, 8706, 6426, 4261, 2600, 2248], 'MUJERES': [29033, 31476, 31384, 32371, 33138, 32222, 29682, 26965, 25406, 22360, 19141, 15705, 12133, 9108, 6963, 4894, 3150, 2921], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.074423,"{'Homicidios': 616, 'Lesiones': 1074, 'Feminicidio': 3, 'Secuestros': 4, 'Violación': 83, 'Robo a casa': 1957, 'Robo a vehículo': 1385, 'Robo a negocio': 715, 'Extorsión': 7, 'Violencia familiar': 1972, 'Narcomenudeo': 795}",8611,72.0,1179.0,116.8,4
2017,7,Chiapas,2690275,2794774,5485049,"{'HOMBRES': [334996, 315760, 296373, 275751, 247948, 216801, 181407, 151238, 140867, 124409, 105868, 85908, 66259, 50292, 38692, 26801, 16515, 14390], 'MUJERES': [324477, 306876, 291005, 276582, 257915, 234782, 207869, 181598, 162451, 135947, 111661, 88299, 67060, 50866, 39287, 27095, 16561, 14443], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.114974,"{'Homicidios': 387, 'Lesiones': 954, 'Feminicidio': 26, 'Secuestros': 20, 'Violación': 467, 'Robo a casa': 1132, 'Robo a vehículo': 2520, 'Robo a negocio': 1383, 'Extorsión': 135, 'Violencia familiar': 3285, 'Narcomenudeo': 600}",10909,57.2,198.9,18.9,1
2017,8,Chihuahua,1826758,1849380,3676138,"{'HOMBRES': [157793, 177358, 175812, 174773, 168970, 155547, 133987, 117412, 118428, 111126, 95151, 74674, 54894, 40124, 30357, 20567, 12007, 7778], 'MUJERES': [152391, 171119, 170254, 169420, 163426, 152370, 138667, 128861, 126955, 115067, 97660, 77830, 58934, 44407, 34453, 23768, 13970, 9828], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.079588,"{'Homicidios': 1303, 'Lesiones': 3263, 'Feminicidio': 11, 'Secuestros': 15, 'Violación': 652, 'Robo a casa': 3078, 'Robo a vehículo': 3797, 'Robo a negocio': 2262, 'Extorsión': 13, 'Violencia familiar': 9802, 'Narcomenudeo': 6471}",30667,63.1,834.2,69.9,3
2017,9,Ciudad de México,4416201,4805508,9221709,"{'HOMBRES': [301127, 314010, 326523, 357186, 396214, 405848, 362559, 311460, 306211, 291178, 265418, 226511, 178323, 134537, 100635, 66640, 40192, 31629], 'MUJERES': [290388, 303699, 319089, 348224, 384472, 401102, 386485, 364855, 361807, 337892, 306614, 265827, 216606, 170280, 133499, 94600, 62346, 57723], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.054454,"{'Homicidios': 908, 'Lesiones': 5548, 'Feminicidio': 30, 'Secuestros': 32, 'Violación': 202, 'Robo a casa': 5608, 'Robo a vehículo': 9348, 'Robo a negocio': 14605, 'Extorsión': 417, 'Violencia familiar': 15442, 'Narcomenudeo': 2308}",54448,84.6,590.4,54.8,2
2017,10,Durango,896446,916974,1813420,"{'HOMBRES': [90867, 92801, 88764, 88039, 83901, 74144, 61660, 53107, 52421, 48322, 41905, 34162, 26361, 20226, 15940, 11308, 7108, 5410], 'MUJERES': [87503, 89547, 86590, 85558, 81698, 74208, 66012, 60321, 58076, 52057, 44953, 36773, 28424, 21727, 17133, 12360, 7867, 6167], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.091977,"{'Homicidios': 180, 'Lesiones': 2855, 'Feminicidio': 9, 'Secuestros': 12, 'Violación': 146, 'Robo a casa': 2782, 'Robo a vehículo': 1067, 'Robo a negocio': 1306, 'Extorsión': 59, 'Violencia familiar': 4592, 'Narcomenudeo': 636}",13644,57.0,752.4,57.1,2
2017,11,Guanajuato,2956121,3113814,6069935,"{'HOMBRES': [289924, 297288, 293764, 296982, 286228, 256664, 215797, 183796, 175986, 156493, 131738, 106480, 82234, 62139, 47470, 33086, 21289, 18763], 'MUJERES': [279314, 286816, 287673, 293128, 288455, 268537, 240814, 217788, 204182, 176277, 147354, 118959, 91631, 69535, 54167, 38943, 25863, 24378], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.086673,"{'Homicidios': 914, 'Lesiones': 9994, 'Feminicidio': 9, 'Secuestros': 3, 'Violación': 276, 'Robo a casa': 2787, 'Robo a vehículo': 4069, 'Robo a negocio': 4655, 'Extorsión': 2, 'Violencia familiar': 9396, 'Narcomenudeo': 5431}",37536,59.6,618.4,45.6,2
2017,12,Guerrero,1751928,1866998,3618926,"{'HOMBRES': [194902, 191469, 187708, 179206, 158734, 134655, 112032, 95253, 91544, 84390, 75934, 65202, 52585, 41417, 33102, 24050, 15705, 14040], 'MUJERES': [187704, 184368, 184806, 181274, 166312, 146629, 129122, 115914, 108863, 97086, 85820, 72631, 57996, 46078, 37959, 28545, 19067, 16824], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.097195,"{'Homicidios': 1927, 'Lesiones': 2237, 'Feminicidio': 19, 'Secuestros': 60, 'Violación': 148, 'Robo a casa': 374, 'Robo a vehículo': 3832, 'Robo a negocio': 927, 'Extorsión': 144, 'Violencia familiar': 2195, 'Narcomenudeo': 320}",12183,84.7,336.6,36.9,2
2017,13,Hidalgo,1444350,1547243,2991593,"{'HOMBRES': [131208, 145363, 145116, 140318, 128035, 114214, 100190, 88924, 88117, 81632, 71449, 59148, 46360, 35584, 27530, 19122, 11974, 10066], 'MUJERES': [126589, 140425, 141278, 137613, 131288, 125710, 118923, 110904, 106021, 93841, 79830, 64881, 50663, 39229, 30789, 21950, 14230, 13079], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.078437,"{'Homicidios': 155, 'Lesiones': 4388, 'Feminicidio': 19, 'Secuestros': 19, 'Violación': 460, 'Robo a casa': 2287, 'Robo a vehículo': 4070, 'Robo a negocio': 1359, 'Extorsión': 123, 'Violencia familiar': 3710, 'Narcomenudeo': 217}",16807,56.6,561.8,46.0,2
2017,14,Jalisco,4032258,4148990,8181248,"{'HOMBRES': [377847, 387295, 380624, 385450, 383119, 357354, 304998, 258295, 247904, 222739, 188386, 152716, 119715, 92782, 71563, 48386, 29193, 23892], 'MUJERES': [364356, 375146, 372488, 374282, 369832, 351752, 320330, 289388, 272733, 240025, 204367, 168995, 135034, 104954, 81185, 56666, 35857, 31600], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.083937,"{'Homicidios': 1152, 'Lesiones': 8778, 'Feminicidio': 26, 'Secuestros': 11, 'Violación': 382, 'Robo a casa': 8681, 'Robo a vehículo': 20160, 'Robo a negocio': 14366, 'Extorsión': 465, 'Violencia familiar': 8085, 'Narcomenudeo': 1551}",63657,69.1,778.1,80.9,3
2017,15,México,8196073,8606794,16802867,"{'HOMBRES': [723439, 759275, 764373, 777752, 771490, 720386, 621468, 539561, 534207, 495454, 426647, 338662, 250432, 180138, 129160, 82216, 47260, 34153], 'MUJERES': [695743, 732175, 749469, 762134, 759223, 731322, 682135, 639434, 620603, 550318, 464121, 371231, 278742, 203039, 150444, 102066, 62963, 51632], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.079355,"{'Homicidios': 1724, 'Lesiones': 34272, 'Feminicidio': 51, 'Secuestros': 144, 'Violación': 923, 'Robo a casa': 8005, 'Robo a vehículo': 40744, 'Robo a negocio': 10155, 'Extorsión': 1187, 'Violencia familiar': 5838, 'Narcomenudeo': 930}",103973,90.6,618.8,55.5,2
2017,16,Michoacán,2299000,2427077,4726077,"{'HOMBRES': [232971, 234806, 225003, 221050, 212258, 191838, 160726, 135912, 130702, 118900, 104304, 87755, 70321, 55510, 44074, 31752, 21217, 19901], 'MUJERES': [225115, 227967, 222350, 221948, 217152, 201969, 179391, 160083, 150625, 133785, 116338, 97252, 77699, 61531, 49609, 36551, 24662, 23050], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.087839,"{'Homicidios': 1036, 'Lesiones': 4931, 'Feminicidio': 20, 'Secuestros': 22, 'Violación': 238, 'Robo a casa': 1687, 'Robo a vehículo': 6832, 'Robo a negocio': 979, 'Extorsión': 21, 'Violencia familiar': 990, 'Narcomenudeo': 1695}",18451,71.7,390.4,38.2,2
2017,17,Morelos,949716,1011800,1961516,"{'HOMBRES': [80887, 87174, 87572, 90031, 89386, 81262, 67607, 57608, 57178, 54225, 48875, 41211, 32499, 24961, 19317, 13616, 8820, 7487], 'MUJERES': [77810, 83914, 85554, 88733, 89232, 84031, 76186, 70420, 68463, 62139, 54824, 46278, 36651, 28222, 22345, 16490, 11062, 9446], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.072273,"{'Homicidios': 466, 'Lesiones': 1372, 'Feminicidio': 23, 'Secuestros': 35, 'Violación': 336, 'Robo a casa': 1952, 'Robo a vehículo': 2731, 'Robo a negocio': 1542, 'Extorsión': 35, 'Violencia familiar': 4242, 'Narcomenudeo': 667}",13401,84.3,683.2,63.0,3
2017,18,Nayarit,605749,608830,1214579,"{'HOMBRES': [55431, 60611, 57907, 56750, 54882, 50671, 43461, 37528, 36987, 33836, 29119, 24178, 19243, 15048, 11912, 8448, 5322, 4415], 'MUJERES': [53275, 57875, 55585, 54665, 53152, 49834, 45431, 41817, 40034, 35168, 29774, 24598, 19650, 15468, 12375, 9014, 5948, 5167], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.081612,"{'Homicidios': 232, 'Lesiones': 104, 'Feminicidio': 5, 'Secuestros': 2, 'Violación': 60, 'Robo a casa': 73, 'Robo a vehículo': 238, 'Robo a negocio': 67, 'Extorsión': 1, 'Violencia familiar': 325, 'Narcomenudeo': 209}",1316,48.5,108.4,12.2,1
2017,19,Nuevo León,2732613,2724796,5457409,"{'HOMBRES': [239436, 242948, 237613, 247173, 257573, 248054, 216151, 188641, 185912, 168861, 141738, 111091, 82353, 60406, 45090, 29918, 17452, 12203], 'MUJERES': [230414, 233489, 230463, 237524, 241165, 231613, 213321, 199022, 193732, 172409, 145010, 115057, 87044, 66081, 51707, 36378, 22582, 17785], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.080599,"{'Homicidios': 507, 'Lesiones': 5792, 'Feminicidio': 42, 'Secuestros': 27, 'Violación': 536, 'Robo a casa': 2517, 'Robo a vehículo': 2209, 'Robo a negocio': 3147, 'Extorsión': 569, 'Violencia familiar': 14427, 'Narcomenudeo': 2078}",31851,73.5,583.6,39.3,2
2017,20,Oaxaca,1972236,2136583,4108819,"{'HOMBRES': [199848, 208760, 205074, 193414, 172107, 151736, 130833, 112927, 109319, 100785, 89894, 76358, 61497, 49273, 40601, 30426, 20584, 18800], 'MUJERES': [193558, 203326, 202366, 195111, 182148, 169353, 155150, 140832, 132266, 117224, 102391, 86409, 70126, 56721, 47058, 35816, 24497, 22231], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.085761,"{'Homicidios': 725, 'Lesiones': 2983, 'Feminicidio': 49, 'Secuestros': 45, 'Violación': 271, 'Robo a casa': 1012, 'Robo a vehículo': 2631, 'Robo a negocio': 1093, 'Extorsión': 68, 'Violencia familiar': 3562, 'Narcomenudeo': 196}",12635,75.3,307.5,26.3,1
2017,21,Puebla,3102996,3341329,6444325,"{'HOMBRES': [316992, 320107, 318024, 317131, 298903, 261980, 216989, 184344, 177079, 159084, 136626, 112019, 86685, 65952, 51273, 36208, 23327, 20273], 'MUJERES': [306241, 310576, 312401, 314238, 303130, 279411, 252101, 229068, 214150, 185958, 158005, 129548, 101176, 78092, 62255, 45953, 30791, 28235], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.089183,"{'Homicidios': 767, 'Lesiones': 1833, 'Feminicidio': 23, 'Secuestros': 31, 'Violación': 424, 'Robo a casa': 2058, 'Robo a vehículo': 9638, 'Robo a negocio': 4008, 'Extorsión': 98, 'Violencia familiar': 5291, 'Narcomenudeo': 647}",24818,68.4,385.1,40.4,2
